"income","workclass","occupation","capital-gain","capital-loss","hours-per-week"
"<=50K","Private","Priv-house-serv",0,0,10
"<=50K","Private","Sales",3325,0,45
">50K","Self-emp-inc","Exec-managerial",9386,0,50
"<=50K","Private","Handlers-cleaners",0,0,60
">50K","Private","Sales",0,0,48
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Sales",0,0,38
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,28
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-not-inc","Exec-managerial",14084,0,30
">50K","Private","Craft-repair",0,0,40
">50K","Private","Prof-specialty",7688,0,55
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,60
"<=50K","State-gov","Adm-clerical",0,0,37
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Sales",0,0,35
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Exec-managerial",0,0,30
"<=50K","Private","Handlers-cleaners",0,0,35
">50K","Self-emp-not-inc","Prof-specialty",0,0,50
">50K","Local-gov","Prof-specialty",0,0,44
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Protective-serv",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,3
"<=50K","Private","Exec-managerial",0,0,40
">50K","Self-emp-not-inc","Farming-fishing",10605,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Federal-gov","Adm-clerical",0,0,40
"<=50K","Local-gov","Protective-serv",0,0,52
"<=50K","Self-emp-not-inc","Sales",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,48
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","Private","Prof-specialty",0,1740,45
">50K","State-gov","Prof-specialty",0,0,50
"<=50K","Private","Sales",0,0,40
"<=50K","Local-gov","Other-service",0,0,40
">50K","State-gov","Protective-serv",0,0,40
"<=50K","Private","Other-service",0,0,25
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Handlers-cleaners",594,0,50
"<=50K","Private","Sales",0,0,48
"<=50K","Self-emp-not-inc","Sales",0,0,60
">50K","Private","Exec-managerial",15024,0,50
"<=50K","Private","Exec-managerial",0,0,43
">50K","Federal-gov","Prof-specialty",4934,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Local-gov","Adm-clerical",0,0,20
"<=50K","Private","Craft-repair",0,0,45
">50K","Self-emp-inc","Exec-managerial",0,2415,50
"<=50K","State-gov","Prof-specialty",0,0,75
">50K","Private","Exec-managerial",3103,0,55
"<=50K","State-gov","Adm-clerical",0,0,38
"<=50K","Private","Other-service",0,0,30
"<=50K","Local-gov","Transport-moving",0,0,40
"<=50K","Private","Transport-moving",0,0,30
">50K","Private","Adm-clerical",7298,0,40
"<=50K","Private","Sales",0,0,50
"<=50K","Private","Sales",0,0,36
"<=50K","Self-emp-not-inc","Sales",0,0,40
">50K","Private","Craft-repair",0,0,45
">50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,43
"<=50K","Private","Other-service",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",18481,0,2
">50K","Private","Prof-specialty",8614,0,48
">50K","Self-emp-inc","Prof-specialty",0,0,50
">50K","Self-emp-not-inc","Transport-moving",0,1887,60
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Tech-support",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,52
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Private","Tech-support",0,0,25
">50K","Private","Sales",0,1977,45
">50K","Self-emp-not-inc","Prof-specialty",0,0,60
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Craft-repair",0,0,40
">50K","Local-gov","Prof-specialty",15024,0,45
">50K","Self-emp-not-inc","Transport-moving",0,0,40
">50K","Private","Tech-support",0,0,40
">50K","Private","Craft-repair",3103,0,40
"<=50K","Private","Exec-managerial",0,0,35
"<=50K","Self-emp-not-inc","Other-service",0,0,60
"<=50K","Private","Exec-managerial",0,0,55
"<=50K","Private","Sales",0,0,15
"<=50K","Private","Transport-moving",0,0,68
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Prof-specialty",15024,0,24
"<=50K","Private","Transport-moving",0,0,55
"<=50K","Private","Other-service",0,0,15
"<=50K","Self-emp-not-inc","Craft-repair",0,0,45
">50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,35
"<=50K","Local-gov","Craft-repair",0,0,44
"<=50K","Self-emp-not-inc","Craft-repair",0,0,30
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,50
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Priv-house-serv",1055,0,22
"<=50K","Private","Craft-repair",3464,0,38
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Exec-managerial",0,1876,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Craft-repair",0,1876,40
"<=50K","Local-gov","Farming-fishing",0,0,40
">50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Prof-specialty",4650,0,40
"<=50K","Private","Exec-managerial",0,0,70
"<=50K","Private","Tech-support",0,0,40
"<=50K","Self-emp-inc","Craft-repair",0,0,99
"<=50K","Self-emp-inc","Sales",0,0,20
"<=50K","Self-emp-not-inc","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,58
"<=50K","Private","Adm-clerical",0,0,33
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,45
">50K","Private","Sales",7688,0,50
"<=50K","Private","Adm-clerical",0,0,30
"<=50K","Local-gov","Protective-serv",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,60
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",0,0,40
">50K","Private","Exec-managerial",0,0,24
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Prof-specialty",0,0,80
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,15
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Prof-specialty",0,0,55
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,2
"<=50K","Private","Priv-house-serv",0,0,40
"<=50K","Local-gov","Craft-repair",0,0,45
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Exec-managerial",0,0,55
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Tech-support",0,0,40
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Protective-serv",0,0,60
"<=50K","State-gov","Exec-managerial",0,0,10
"<=50K","Private","Handlers-cleaners",0,0,50
"<=50K","Local-gov","Prof-specialty",0,0,48
"<=50K","Local-gov","Adm-clerical",0,0,40
">50K","Federal-gov","Adm-clerical",7298,0,48
">50K","Private","Sales",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,90
"<=50K","Local-gov","Protective-serv",0,0,48
"<=50K","Private","Sales",0,2377,40
"<=50K","Private","Sales",0,0,50
">50K","Self-emp-inc","Prof-specialty",0,2415,55
">50K","Private","Transport-moving",0,0,50
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","State-gov","Exec-managerial",0,0,12
">50K","Self-emp-inc","Prof-specialty",0,0,45
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Exec-managerial",0,0,40
">50K","Private","Handlers-cleaners",0,1887,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Sales",0,0,40
">50K","Private","Prof-specialty",0,0,55
"<=50K","Private","Craft-repair",0,0,40
">50K","Local-gov","Adm-clerical",7298,0,30
"<=50K","Self-emp-inc","Exec-managerial",0,0,51
"<=50K","Private","Handlers-cleaners",0,0,10
"<=50K","Private","Other-service",0,0,25
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Craft-repair",0,0,30
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Exec-managerial",0,0,45
">50K","Private","Prof-specialty",0,0,50
"<=50K","State-gov","Prof-specialty",0,0,40
">50K","Private","Tech-support",0,0,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Prof-specialty",0,0,45
">50K","Private","Prof-specialty",0,0,50
">50K","Local-gov","Exec-managerial",0,0,44
"<=50K","Private","Prof-specialty",0,0,36
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,20
">50K","Private","Adm-clerical",0,1902,40
"<=50K","Private","Machine-op-inspct",0,0,56
"<=50K","Federal-gov","Prof-specialty",0,0,40
">50K","Private","Craft-repair",0,0,56
">50K","Private","Machine-op-inspct",0,1887,30
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Adm-clerical",0,0,30
"<=50K","Self-emp-inc","Exec-managerial",2936,0,28
"<=50K","Private","Other-service",0,0,12
">50K","Private","Tech-support",0,0,40
"<=50K","Federal-gov","Craft-repair",0,0,40
">50K","Private","Adm-clerical",0,0,45
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Private","Prof-specialty",0,0,35
">50K","Private","Tech-support",0,0,24
"<=50K","Private","Other-service",0,0,30
">50K","Federal-gov","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",0,0,60
">50K","Private","Prof-specialty",0,0,55
">50K","State-gov","Exec-managerial",0,0,40
"<=50K","Private","Transport-moving",0,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,1651,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Local-gov","Other-service",0,0,32
"<=50K","Private","Handlers-cleaners",0,0,44
"<=50K","Private","Sales",0,0,20
"<=50K","Self-emp-not-inc","Sales",0,0,35
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Sales",0,0,35
">50K","Private","Machine-op-inspct",0,0,46
"<=50K","Local-gov","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,38
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Transport-moving",0,0,99
"<=50K","Local-gov","Protective-serv",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,1977,40
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,2258,50
"<=50K","Private","Protective-serv",0,0,32
"<=50K","Local-gov","Prof-specialty",0,0,55
"<=50K","Private","Sales",0,0,30
"<=50K","Local-gov","Handlers-cleaners",0,0,20
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,48
"<=50K","Private","Craft-repair",0,0,40
">50K","Self-emp-inc","Sales",0,1887,40
"<=50K","Private","Prof-specialty",0,0,25
"<=50K","Private","Farming-fishing",0,0,40
">50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Craft-repair",0,0,48
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Adm-clerical",0,0,5
"<=50K","Private","Sales",0,0,40
">50K","Private","Craft-repair",7688,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Federal-gov","Prof-specialty",13550,0,40
"<=50K","Private","Transport-moving",0,0,42
">50K","Federal-gov","Exec-managerial",13550,0,40
"<=50K","State-gov","Adm-clerical",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Prof-specialty",0,1902,60
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","Private","Protective-serv",0,0,40
"<=50K","Private","Sales",0,0,45
">50K","Private","Prof-specialty",0,0,40
">50K","Private","Sales",0,0,55
">50K","Private","Other-service",0,0,57
"<=50K","Private","Adm-clerical",6497,0,35
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,40
"<=50K","Private","Sales",0,0,25
"<=50K","Private","Adm-clerical",0,0,25
">50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,35
">50K","Self-emp-not-inc","Exec-managerial",7688,0,67
">50K","Local-gov","Prof-specialty",4386,0,40
"<=50K","Federal-gov","Protective-serv",0,0,50
"<=50K","Local-gov","Transport-moving",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","State-gov","Exec-managerial",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Local-gov","Protective-serv",0,0,56
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,70
">50K","Local-gov","Farming-fishing",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Prof-specialty",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,32
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,1876,40
"<=50K","Local-gov","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
">50K","Private","Adm-clerical",7688,0,20
"<=50K","Private","Prof-specialty",0,0,38
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Priv-house-serv",0,0,30
"<=50K","Private","Sales",0,0,43
"<=50K","Private","Other-service",0,0,37
"<=50K","Local-gov","Protective-serv",0,0,42
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Other-service",0,0,32
">50K","Private","Craft-repair",0,0,60
"<=50K","Private","Prof-specialty",0,1408,36
"<=50K","Private","Machine-op-inspct",0,2205,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,40
"<=50K","Private","Adm-clerical",0,0,45
"<=50K","Private","Tech-support",0,0,40
">50K","Private","Sales",7298,0,48
">50K","Private","Exec-managerial",0,0,60
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Sales",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Craft-repair",0,0,16
">50K","Private","Machine-op-inspct",0,0,40
"<=50K","State-gov","Exec-managerial",0,0,39
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Sales",0,0,60
">50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,40
">50K","Private","Prof-specialty",0,0,60
">50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Exec-managerial",0,0,35
"<=50K","Federal-gov","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,40
"<=50K","Private","Other-service",0,0,24
"<=50K","Private","Exec-managerial",0,0,60
">50K","Private","Exec-managerial",15024,0,65
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,48
"<=50K","Private","Transport-moving",0,1876,75
"<=50K","Private","Craft-repair",0,0,50
"<=50K","Private","Farming-fishing",0,0,35
"<=50K","Private","Sales",0,0,20
">50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Private","Protective-serv",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Transport-moving",0,419,12
"<=50K","Private","Sales",0,2051,57
">50K","Private","Exec-managerial",0,2444,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,65
"<=50K","Private","Sales",0,0,42
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,37
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Local-gov","Other-service",0,0,32
"<=50K","Self-emp-not-inc","Craft-repair",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,48
"<=50K","Private","Craft-repair",0,0,25
"<=50K","Self-emp-not-inc","Craft-repair",0,0,60
"<=50K","Private","Handlers-cleaners",0,0,25
"<=50K","Private","Handlers-cleaners",0,0,8
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Tech-support",0,0,46
"<=50K","Private","Machine-op-inspct",0,0,45
"<=50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,38
"<=50K","Private","Sales",0,0,45
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,46
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,10
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Local-gov","Transport-moving",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,20
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,15
">50K","State-gov","Protective-serv",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,38
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Exec-managerial",0,0,42
">50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,25
"<=50K","Private","Craft-repair",2407,0,40
"<=50K","Local-gov","Other-service",0,0,20
">50K","Private","Exec-managerial",0,0,70
"<=50K","Private","Transport-moving",0,0,40
">50K","Private","Prof-specialty",0,2258,40
">50K","Self-emp-not-inc","Sales",0,0,60
"<=50K","Private","Other-service",0,0,16
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,45
">50K","Self-emp-inc","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,10
"<=50K","Local-gov","Craft-repair",0,0,65
"<=50K","Private","Other-service",0,0,36
"<=50K","Local-gov","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Self-emp-not-inc","Sales",7298,0,50
"<=50K","Self-emp-not-inc","Sales",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,44
"<=50K","Private","Sales",0,0,55
">50K","Local-gov","Prof-specialty",0,0,45
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Self-emp-not-inc","Prof-specialty",3103,0,60
">50K","Self-emp-not-inc","Tech-support",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,55
">50K","Federal-gov","Prof-specialty",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Federal-gov","Prof-specialty",0,0,99
"<=50K","Private","Adm-clerical",0,0,56
">50K","Federal-gov","Prof-specialty",4787,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,45
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,20
">50K","Private","Craft-repair",27828,0,48
"<=50K","Private","Transport-moving",0,0,65
"<=50K","Private","Other-service",0,0,25
">50K","Self-emp-inc","Exec-managerial",7688,0,50
"<=50K","Private","Sales",0,0,35
">50K","Local-gov","Protective-serv",0,0,60
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,10
"<=50K","Self-emp-not-inc","Farming-fishing",0,2179,12
"<=50K","Private","Craft-repair",0,0,1
"<=50K","Private","Protective-serv",0,0,55
"<=50K","Private","Craft-repair",2407,0,40
">50K","Private","Prof-specialty",0,0,50
"<=50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Other-service",0,0,40
"<=50K","Self-emp-not-inc","Protective-serv",0,0,30
"<=50K","Local-gov","Protective-serv",0,0,40
">50K","Private","Other-service",0,0,40
